,koi_disposition,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,log_koi_period,log_koi_time0bk,log_koi_impact,log_koi_duration,log_koi_depth,log_koi_prad,log_koi_teq,log_koi_insol,log_koi_model_snr,log_koi_tce_plnt_num,log_koi_steff,log_koi_slogg,log_koi_srad,log_ra,log_dec,log_koi_kepmag
15,CONFIRMED,0,0,0,0,-0.3148322569733022,0.3270057268472337,-0.19352431480416013,-1.2263892426587004,0.3770615731786255,-0.2802872354136175,-0.36105977574331755,-0.36044966500140724,0.27413484367968527,-0.4043304642032598,-1.5335183095949891,0.5391452000346689,-0.8701259478127953,-1.7705343878826219,1.1175117679573687,1.04772513155811
16,FALSE POSITIVE,0,1,1,1,-0.7524861765740823,0.30905690485630205,-1.4550462033502989,-0.137108471115732,-0.28559318396396816,-0.6429491679215189,0.29958672808958653,0.2996856692956582,0.08989244711288646,-0.4043304642032598,-0.8666348505536102,0.3398974913985745,-0.550190450038028,-1.758766514142423,1.1025063261869936,0.7185605608376563
17,CONFIRMED,0,0,0,0,-0.5460707139186471,-0.4963695333768777,-0.2885822007940243,-0.571912987963324,-0.3239882017313454,-0.5979443342689351,0.2323230776676424,0.23126921651171625,-0.21893635297930447,1.6657411957257782,-0.5960434956166976,0.24928947806534654,-0.37979518976810434,0.06963771150241432,1.1220167605218692,0.8136350774685429
18,FALSE POSITIVE,0,1,0,0,1.948023307280538,0.21644783259760816,0.7638227179198642,0.6982294857355392,1.4606584990027434,1.3663547127690705,-1.5661027477789151,-1.5660566676463683,1.91706918888241,-0.4043304642032598,-0.12720701930569614,-0.28450251673359706,0.5125041507664096,0.04821401727648819,-1.7968254430663633,-1.3514815902077038
19,CONFIRMED,0,0,0,0,0.381095954141079,0.3256187463760481,0.7018752895808732,-0.19586722986969732,0.03832095553284409,-0.259085426042802,-0.7205955464707783,-0.7208892207938091,-0.1155116568162231,-0.4043304642032598,-0.9160714104721311,0.3342723227739367,-0.5325153104830085,-0.33145697265589974,1.1342607226183596,0.7884998723418194
20,CONFIRMED,0,0,0,0,-0.4169888694037662,0.3298831536759696,0.534372973784138,-0.8085457021863429,0.07485158295839227,-0.2955759124162435,0.0797789928748623,0.07932527243551567,-0.23374007923902335,-0.4043304642032598,-0.3905175161127427,0.4070125390299531,-0.4958236779059645,1.1956091434890397,1.1387016433424442,1.0960150062947274
21,CONFIRMED,0,0,0,0,-0.5010773510996769,0.3330761391519295,0.16346061126833678,-0.43847413379395045,-0.01761470953359906,-0.4121046108775162,0.22369296289200472,0.22357588206618884,0.23995116936136687,-0.4043304642032598,-0.0004081503295366603,0.4236807194444675,-0.526666265512292,0.4636858966905202,1.480965062776178,0.7749391131814881
22,FALSE POSITIVE,0,0,1,0,-1.0691266410484155,0.31446755721289954,0.6723502834529129,-1.283121887556995,0.4383630809549532,0.00460897592723978,0.7507448292229021,0.7519303694158539,0.8890708911898277,-0.4043304642032598,0.0861479174072622,0.42229337926787514,-0.526666265512292,0.753872406034805,1.4900734656802745,0.8835489800921323
23,FALSE POSITIVE,1,0,0,0,2.2476018424377,1.027766320185395,0.5251906654844343,3.4159975335510895,1.3253745335430103,0.7044174097703058,-2.1728724724887507,-2.1718017331731434,1.6537983430489378,-0.4043304642032598,-0.1564049042612849,0.2862555158554554,-0.25500016104859013,0.9672794911495252,1.481554435981063,0.6781863617412346
24,FALSE POSITIVE,0,1,0,0,0.9460618037603027,0.3729583457354154,0.9404913115599701,0.8495605456966351,0.7929043261522594,1.3417204670270415,-0.7911369728303179,-0.7898723069074723,0.4345224371086159,-0.4043304642032598,0.5956469015618866,0.1948709523284941,-0.08641566496471566,-1.7672920146171818,1.5217263769638427,0.7062052705269373
25,CONFIRMED,0,0,0,0,0.7303164921697213,0.18777097264675982,-1.439203775435616,0.19001080401025883,0.43878269376973045,-0.09379133435904032,-0.9956124217224026,-0.9965037740442487,0.12634719882238485,1.6657411957257782,-0.8077667590777307,0.3131333152537638,-0.49391540727562067,-1.0656258445082625,1.24714942055195,1.0834947566574034
26,CONFIRMED,0,0,0,0,-0.295022950941486,0.32075769111027674,-0.8374803814035617,-0.5803162461057456,0.11864609629531575,-0.3250190710412078,-0.07811358986924472,-0.07864163128824103,0.07595425555864081,2.8766554905898634,-0.8077667590777307,0.3131333152537638,-0.49391540727562067,-1.0656258445082625,1.24714942055195,1.0834947566574034
27,CONFIRMED,0,0,0,0,0.6035017526299662,0.764449791725338,-1.9708661659272104,0.23686559668656468,0.35255454484032944,-0.17907903463985572,-0.7882488937514716,-0.7870446827787276,0.3957931715545346,-0.4043304642032598,-0.07294320497787317,0.418129533757357,-0.59219954365993,-1.339229146873407,1.2798307825701136,0.5962838652250705
28,CONFIRMED,0,0,0,0,1.1659172647960283,0.7596153470628191,0.4203828090766625,0.6321136720022422,-0.07716433319698959,-0.46220583908203655,-1.2893154872243253,-1.2899996727181415,-0.46898150857846377,1.6657411957257782,-0.07294320497787317,0.418129533757357,-0.59219954365993,-1.339229146873407,1.2798307825701136,0.5962838652250705
